CV1298	CV1297	CV1086	CV1082	CV1095	CV1299	CV1089	CV1300	CV0857	CV1087	CV1096
RIN2	7.78649636784507	7.47866816264492	8.63838344153589	7.28006882974027	7.73517782531647	8.48847555255718	8.68954201739047	8.46625313193983	7.9251187109479	8.04950227702134	8.62548928167477
SLC24A3	6.56613322813865	6.22209923513056	5.83735660751411	6.28979563360242	6.04148628710969	5.94475304324249	6.52434750491425	6.40096802066481	6.35763248759515	5.98760160683147	6.00948440618209
maker-scaffold-ma3-augustus-gene-261.7_crovir-transcript-5502	5.53813106879083	4.95802259446861	5.47089647672853	5.45924397206622	5.63950687840908	5.37612052889145	5.68568064012369	4.95802259446861	4.95802259446861	5.34517666114315	4.95802259446861
DTD1	8.02896626837561	8.05130161456163	7.89521121501061	7.98044622029625	8.52751983181515	7.777638241077	8.14247197557153	7.82176316371989	8.12324891664663	7.52773721553857	7.58085047258728
SEC23B	11.8978112916137	11.3121555925624	11.4108822040487	11.9892474618443	11.9855890436995	11.4802350613403	10.9856024179019	11.6602355258612	11.5589954088186	11.0920646063096	11.1704079599508
SYNDIG1	5.40857286944853	4.95802259446861	5.25516666755428	5.31332615210086	5.26505330141302	5.37612052889145	5.43724577380655	5.73399292966236	5.24293680403302	5.18199242901773	5.36296154062639
AFAP1	6.17427681890717	5.95607183362018	6.89330812049465	6.10867040000418	7.00116180881363	6.39590461931803	6.24767024490881	7.38747022959245	6.4064901290189	6.3082927667238	6.43914382173785
SORCS2	6.01135824771333	6.8983984795473	6.24603700325008	5.66338053661154	7.12981002359579	5.54726939208758	6.0110031087704	6.05722553988425	5.70469870006227	5.94149854676419	5.24482601473204
GRPEL1	10.0808879418	9.95272209379994	9.51775684254108	9.846109706046	10.0502577412523	9.06300984657744	8.73738498627752	9.37173650438517	9.14255832108783	9.9220790019584	8.90813110610168
TADA2B	7.67333063439301	8.51479462932159	7.61602317802287	7.47575544754185	7.60184563546171	7.54787790204934	7.62102426587255	7.76056986576281	7.33994329181908	7.80068201653094	7.91767953868283
CCDC96	4.95802259446861	5.49902873068522	5.67961588003593	5.51771127752149	5.26505330141302	5.16761950171538	5.34990220293201	5.53945084426997	5.36030272517258	5.45684893925991	5.52884375224877
KIAA0232	6.8300802716488	6.86937787260129	7.75814912339683	8.7933724498583	8.10999811328829	7.33385539836528	7.93740038941403	8.29899734262931	7.38418232902256	7.82522902720679	7.51239519250262
trnascan-scaffold-ma3-noncoding-Pseudo_AGA-gene-263.0	4.95802259446861	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	4.95802259446861	4.95802259446861	5.32723539904931	4.95802259446861	4.95802259446861	4.95802259446861
UBE2D3	9.73741664395263	9.09793888957957	9.94173626555364	10.1052784059702	9.28641036410469	10.4219789247551	9.93938269440562	9.90571025092305	9.81615913846702	9.60456961485906	9.99267769690155
NRG2.1	5.47757783058221	5.56201548450497	5.25516666755428	5.70526091773453	5.48783726444286	6.00460146125218	5.51054650070741	5.69057007110573	4.95802259446861	5.27444732076478	6.28813713240129
augustus_masked-scaffold-ma3-processed-gene-265.4_crovir-transcript-5517	5.59265996906697	5.6187175394014	4.95802259446861	5.8518015292527	5.70319996186953	5.32042089496107	5.23554789436786	5.40960332443457	5.44992461509756	5.54708587179104	5.24482601473204
CYSTM1	11.6260820654093	11.6306153890365	10.9242868645104	11.0042553985365	11.1877041799916	10.3634137250545	10.8532638595865	10.5097438578361	11.092747217065	10.74794537896	10.8201679584539
PFDN1	8.52440172647727	8.78957887279577	8.51773498323132	8.51383685994596	8.9233622516845	8.29499971591846	8.01785615335151	8.07917410058189	8.46159180573076	8.44136929824911	8.3294340134259
HBEGF	5.32639064383066	5.76378149889058	7.05494814084927	5.45924397206622	5.56867476851978	4.95802259446861	5.78069151737234	5.59410004165824	5.36030272517258	5.8927647159605	5.36296154062639
SLC4A4	4.95802259446861	5.42722708019568	5.37751162486822	4.95802259446861	5.26505330141302	5.50968463036335	5.43724577380655	5.27798738256846	4.95802259446861	5.18199242901773	4.95802259446861
ANKHD1	10.4533904885641	11.1418774374453	10.5158201529781	11.2418088489659	10.9046602629111	10.2581193062375	10.6743006975802	10.7340107561316	10.8075747403786	10.6421086280195	10.8093062487662
SRA1	9.15439093140622	8.88078602656599	8.55399266326655	8.45225866824824	8.79554636332072	8.16412851935284	7.93048205149977	7.7948988647401	7.81838799165742	8.57609054009107	8.10625801772921
APBB3	5.40857286944853	5.92107896937211	5.25516666755428	5.31332615210086	5.26505330141302	4.95802259446861	5.43724577380655	5.8505729790996	5.36030272517258	5.98760160683147	5.65490704248425
maker-scaffold-ma3-augustus-gene-267.12_crovir-transcript-5522	8.9308828485682	8.62870710676661	8.95676583210845	8.89204710083702	8.81387035897544	8.74126263140851	8.27877225365328	9.21618647710669	8.33578798556361	9.02774041799358	8.43166840601388
IK	10.7048826906154	10.9185892161989	10.2055414068026	10.352308169591	10.4332675199268	10.7352169198362	10.2591562627377	10.33262758736	10.4174866969489	10.4525684785794	10.608638743324
NDUFA2	8.34464971340617	8.27099278592536	8.45334333747808	8.263201533016	8.50508748011571	8.18075347946279	8.29492088214917	8.0082544637866	8.52535043545688	8.03701349904159	8.80808017102819
trnascan-scaffold-ma3-noncoding-Pseudo_AGA-gene-267.0	6.1989469299618	6.2476244910309	5.88339167632112	6.08349245265344	6.31688088196481	5.64721633144146	5.82393234497241	6.0429407313581	5.75501851268783	5.96485549256901	6.14322059179527
DND1	5.40857286944853	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.21945067841891	4.95802259446861	5.18199242901773	4.95802259446861
HARS1	10.4407505570585	10.735130636375	10.8702250440961	10.1565124933352	10.4739907501851	10.055478804703	9.89632165605837	10.838125257636	9.84891091489585	9.85810636780345	9.76204122308506
HARS1.1	8.57184301152219	9.48690697769583	9.00977114636826	9.08375657826699	9.28967952174276	9.3963889238185	9.0807924807606	9.20744749990966	9.2903715022378	8.83406298618702	9.56690507661559
ZMAT2	8.81110602734765	8.57920099783935	8.66228190719725	8.96800572040131	8.71004831798152	8.88320337386144	8.85041670799645	8.11198404774956	8.97424021112589	8.2464217769366	8.88942640944668
PCDHGA4	5.53813106879083	5.42722708019568	5.47089647672853	5.66338053661154	5.56867476851978	5.16761950171538	5.63270180617523	5.14300644336062	5.36030272517258	5.75615155988658	4.95802259446861
PCDHA5	5.21885091834608	4.95802259446861	5.37751162486822	5.39263409777588	4.95802259446861	5.37612052889145	4.95802259446861	5.44545747421301	4.95802259446861	5.58714465785824	5.45316537514631
PCDHAC1	5.40857286944853	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	5.42506569683224	5.51054650070741	5.32723539904931	5.24293680403302	4.95802259446861	5.36296154062639
PCDHA8	5.88376944104995	5.92107896937211	5.83735660751411	5.88444545183274	5.95810648277743	5.92384698194052	6.04401394103483	6.40096802066481	5.88831117964519	6.27548869594469	5.93443326681131
PCDHB7	5.53813106879083	6.55284903441697	5.47089647672853	5.39263409777588	6.08047060171848	5.92384698194052	5.43724577380655	5.9360383839744	5.44992461509756	5.45684893925991	4.95802259446861
PCDHB16	5.73224955739042	6.57177381183249	5.25516666755428	5.31332615210086	6.34661896927018	6.1305833176475	5.82393234497241	6.18936089392668	5.36030272517258	5.75615155988658	4.95802259446861
PCDHB7.1	6.33564519324928	6.96815901910757	6.21536247747831	6.03100987200968	7.14503166199923	6.83497245244143	5.63270180617523	6.82686666199618	6.10427554073322	6.55322938281159	6.14322059179527
PCDHGA9	5.53813106879083	5.22971175218317	4.95802259446861	5.20957677128666	5.63950687840908	5.50968463036335	4.95802259446861	5.37053577996723	4.95802259446861	5.4046268476726	5.45316537514631
PCDHGC5	6.85768990155159	6.80923300733751	6.38720979592389	7.1350013593026	7.12981002359579	6.66186709420069	6.13655027566517	7.12041790351962	6.7362756983705	7.03752653777136	6.86719409786491
DIAPH2	6.81604211317742	7.14543631703008	6.94398876710751	7.8778594746561	7.0179609580104	6.44685174022406	7.14859040305769	7.06916325853154	7.21014460112939	7.3262459767456	7.07812786520736
ARAP3	5.73224955739042	4.95802259446861	5.54921657736859	5.51771127752149	5.39141797371924	5.67725497755152	5.51054650070741	5.6196354288846	5.65038828801854	5.72557183372195	5.36296154062639
RELL2	4.95802259446861	4.95802259446861	5.25516666755428	4.95802259446861	5.26505330141302	4.95802259446861	5.63270180617523	4.95802259446861	5.24293680403302	5.18199242901773	5.59519975743861
HDAC3	11.0087313961863	10.8116924125192	9.75971101730976	10.7253618928163	9.91940566152411	11.3894809678766	10.535349912057	10.1963500377407	12.1104866383409	9.49157253084912	10.8162277065705
MARCHF8	12.3687943013941	12.1692704281271	11.6927843468574	12.0378418519664	11.0559915280935	12.2489405648657	11.0011192864681	11.4302271632426	10.7838784767469	11.2169880416327	11.8494763259726
MGME1	9.15955541300434	9.51993111896956	8.76292367379365	8.83606903627676	9.31235752968444	8.43701833543942	9.32935281641696	8.93370544514359	8.88016100918342	8.11824808308773	8.96639416740641
OVOL2	6.89799384806163	6.82454415923035	6.36042838515357	6.68644597096454	7.05091532610057	7.13684783994669	6.84429817566106	6.88187393983639	6.78907588372294	6.13263549323416	7.15893167266003
KAT14	8.36278429032709	8.58757244050232	7.95117921689158	8.41641056926874	7.98502431770063	8.02354616660035	7.59476016847471	7.56283128033533	7.44793040179306	7.72954423341182	7.59035577108492
DZANK1	6.17427681890717	5.84634598218425	6.04584632865756	6.38876727226152	6.00077028487712	5.73357990607515	5.57483666579716	5.6196354288846	6.22470649684473	5.86727794858738	6.11152027099858
maker-scaffold-ma3-augustus-gene-272.10_crovir-transcript-5548	5.91750185839716	5.56201548450497	6.15105994574148	5.70526091773453	5.63950687840908	5.64721633144146	5.94106927992529	6.01368419012482	5.84636465965547	5.81372682444741	6.00948440618209
POLR3F	8.56794941984713	7.81978046444636	8.02743677449337	8.07602382577388	8.11745176698363	7.82956605890967	7.68042195301708	7.99949796760053	8.04462867574766	8.58179191996205	8.39485510378113
DELE1	9.579013833928	9.54581484150773	9.15122833261578	8.70064854736282	8.6803716766831	9.52445354454814	9.53892755160593	9.53119218449459	9.2242626281228	9.06067340437617	9.96088671905702
PCDH1	6.56613322813865	6.41079640970722	6.68753935692367	7.34269821338425	7.03454344246727	7.55307855709383	7.46504216868374	7.74659644492351	7.10703908650096	7.13828796251657	7.30702407597766
ALOX5	6.29204094412332	5.71876727166131	6.94398876710751	6.40751986066944	5.63950687840908	6.87903451448296	6.37158728989527	6.58678038682623	7.48881949999531	6.17030466645298	6.39110269674618
SEC22B.1	11.3714276916454	11.1642945575672	10.3175563099406	11.2184772767398	10.8982638034401	10.4574936637792	9.77603459552347	10.2452529505842	10.0790316943697	10.3467181942545	9.72254759964359
CRIP2	7.62837932590151	7.56790430521217	7.47968742853789	6.56350309127187	6.69656418091256	7.62388502626947	7.67209195179287	8.14140202462748	7.44793040179306	7.53376357156526	7.49218808056615
ALDH9A1	11.151921873404	10.9767460889988	10.4788249085137	10.679412117741	10.7486612070339	10.8174035420104	9.66338925672957	10.1378812717579	9.60451522951099	10.4801367529787	10.3727683107596
TMCO1	9.65766367813097	9.88172197487903	9.51775684254108	9.48080986197696	9.62587481472842	9.29110666013861	9.30581969789961	8.91846643398568	9.55630908952546	9.33739723514563	8.98059677299601
CCDC149	9.21268860497245	9.87153063382416	9.80528583439057	9.36719166028902	10.116082838619	10.0384351310066	10.3665020837753	9.17451425595338	10.0692577440226	8.58179191996205	9.69058414136142
UCK2	4.95802259446861	4.95802259446861	5.25516666755428	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
PRKAB2	8.47115579609562	8.76030224361795	8.33907501642235	8.01303474262702	7.81125707750314	9.12735566654388	8.50357407377429	8.75641682101057	8.16097028272897	8.21729423191706	9.18136812017983
PLPP6	5.81175932232944	5.22971175218317	6.24603700325008	6.70095807648656	6.58339111900343	6.25695800021726	5.57483666579716	6.70891281393158	4.95802259446861	6.35567081923832	5.76018847250445
PDE4DIP.1	7.62074239704428	8.75288833647887	10.1308347535337	8.21287424100277	9.31877170845805	7.93976753200774	7.85202599857451	8.03705388780644	8.16716012230594	8.34051901743646	8.48765568207154
maker-scaffold-ma3-augustus-gene-276.9_crovir-transcript-5563	4.95802259446861	6.0221021398231	6.27582279099261	6.03100987200968	5.95810648277743	5.32042089496107	5.57483666579716	5.27798738256846	5.44992461509756	5.50392293815679	5.45316537514631
CA4.2	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.24293680403302	4.95802259446861	4.95802259446861
PHGDH	12.0121756917751	10.2448254018641	11.1990164790514	10.9136105895159	10.642946054065	13.3990170811901	10.9243816847837	12.6305516138527	11.5717340617855	10.2396599646923	12.2842460452912
HMGCS2	7.94062159460079	8.47470263585271	8.04220260962427	8.03434685592759	7.91809195660307	7.56856277746178	8.27334813875128	7.93661890708155	7.9684734649258	8.35394221715696	8.27250852530143
trnascan-scaffold-ma3-noncoding-Pseudo_AAC-gene-278.0	5.32639064383066	4.95802259446861	5.37751162486822	4.95802259446861	5.26505330141302	5.37612052889145	4.95802259446861	5.14300644336062	7.68543052491055	6.258692276905	4.95802259446861
SUCO	10.4752470918525	10.3910484366431	10.066367258168	10.817640789869	10.8146858957753	10.1071537814252	10.2330993221644	10.3716202810337	10.4429325551901	10.1210870420003	10.2005240051218
SUCO.1	7.57400547269105	8.43809007842957	8.70431502984375	9.92000203305985	9.98127940640243	8.27967390080497	8.14842206813774	8.96815136035943	8.89133737672903	9.05251085283856	7.95457183441236
UHMK1	6.93704752845096	7.79069490582285	6.84049941971206	6.75732671975324	7.20421198587743	7.5582594838264	8.25144113089104	7.91190074490503	7.64111156722095	7.2167021400245	7.78439584240524
NOS1AP	6.24654725668479	6.05338217958118	6.38720979592389	6.57959164669335	6.48424211594233	6.32869255438056	6.67715363338114	6.45036267909336	6.7362756983705	6.05255721075471	6.86719409786491
NOS1AP.1	5.21885091834608	6.29685717751228	5.61786569043426	6.20330753265927	6.00077028487712	5.7601311055802	5.73477756296035	5.32723539904931	6.03789820709071	5.78549380915501	6.04476158624464
maker-scaffold-ma3-augustus-gene-280.6_crovir-transcript-5575	6.37754208344975	5.42722708019568	6.11726224213092	6.08349245265344	5.81540335976166	6.8703454545097	6.54457808240751	6.17692560252905	5.80206586552262	6.29201878956609	6.17392249276096
MGST3	9.02733969232506	8.29170586876668	9.42341542081603	8.2359728186095	7.67523946699192	8.96929644776756	9.82829802417863	8.73567538741348	9.12375192448642	8.69915715981929	7.24731662176514
ADCY10	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.36030272517258	4.95802259446861	5.52884375224877
PDE3A	7.68068181542687	7.41252099804316	7.34039460830388	8.29870933825908	7.23283478908361	7.83803501206743	8.44220693366844	7.43237885634962	8.20373907694267	7.95522373805501	8.42124741201093
NUF2	6.26954292710758	5.42722708019568	6.30478120084312	7.58235050343052	7.14503166199923	6.45923212006975	6.67715363338114	6.93457122965003	6.27991582846521	6.38613637138069	6.50754096419188
PBX1	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.26505330141302	4.95802259446861	4.95802259446861	5.27798738256846	4.95802259446861	4.95802259446861	4.95802259446861
QSOX1	5.40857286944853	5.42722708019568	5.88339167632112	6.05762270884697	5.56867476851978	5.25417786538943	5.63270180617523	6.35979035603679	5.44992461509756	5.96485549256901	6.20370205018079
LHX4	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.24482601473204
XPR1	7.82004423906521	7.7609862944605	7.75814912339683	7.96386299554977	8.27883114400532	7.7951643081801	7.95113513413523	8.03420041645839	7.6766801277154	8.0159485491188	8.26084324591862
KIAA1614	6.14897724112913	5.6187175394014	5.73611735102909	5.8518015292527	5.76146062756552	6.51917551875241	6.43962927054612	6.01368419012482	5.75501851268783	5.84095791166422	7.11915496576806
STX6	7.08230506065923	6.49413619477804	7.00856443959109	7.12473702108169	6.62996398158678	6.55368748294495	6.6221505657956	6.76930809017221	6.78907588372294	6.38613637138069	6.17392249276096
STX6.1	6.41788609513212	5.98970245090329	6.72761296784686	6.82432118458493	6.62996398158678	6.19576149170241	6.50375379135704	6.52513323988149	6.54137524405924	6.32432019672088	6.17392249276096
